1 , 37,167 , 0.082924133
2 , 41,573 , 0.077409483
4 , 43,187 , 0.075375023
8 , 44,894 , 0.054808917
16 , 44,634 , 0.070915389
32 , 46,642 , 0.067659797
64 , 40,299 , 0.072657117
128 , 45,826 , 0.072208204
