1 , 68,223 , 1.850976332
2 , 63,968 , 1.812312702
4 , 67,349 , 1.891340157
8 , 72,281 , 1.884180922
16 , 68,117 , 1.959268621
32 , 69,637 , 1.865953501
64 , 68,824 , 1.897127293
128 , 65,118 , 1.894614641
