1 , 37,370 , 0.094626967
2 , 43,510 , 0.103232930
4 , 44,511 , 0.094127193
8 , 49,464 , 0.095409688
16 , 37,114 , 0.097241317
32 , 46,114 , 0.093001853
64 , 42,671 , 0.106010737
128 , 47,501 , 0.093287525
