1 , 39,334 , 0.232918846
2 , 43,888 , 0.240306757
4 , 38,634 , 0.233020773
8 , 36,261 , 0.227670490
16 , 37,128 , 0.230109826
32 , 40,525 , 0.237695667
64 , 40,846 , 0.238593330
128 , 39,956 , 0.233713348
