1 , 56,375 , 0.395597197
2 , 56,788 , 0.395534039
4 , 59,222 , 0.399320144
8 , 57,333 , 0.396848062
16 , 58,436 , 0.403061193
32 , 57,892 , 0.399047920
64 , 57,161 , 0.405481530
128 , 58,296 , 0.405007423
