1 , 78,351 , 0.375331415
2 , 70,108 , 0.367036151
4 , 55,887 , 0.356580812
8 , 65,312 , 0.375983481
16 , 39,150 , 0.351983246
32 , 62,324 , 0.317504922
64 , 50,310 , 0.347116893
128 , 46,409 , 0.294692221
