1 , 35,686 , 0.183210499
2 , 42,792 , 0.188876489
4 , 35,550 , 0.183819972
8 , 36,981 , 0.185298221
16 , 35,465 , 0.182696250
32 , 38,429 , 0.186819134
64 , 40,153 , 0.188671033
128 , 34,022 , 0.184437514
