1 , 47,396 , 0.626112825
2 , 47,224 , 0.620635130
4 , 48,179 , 0.637589445
8 , 46,013 , 0.626919431
16 , 46,468 , 0.632122332
32 , 45,994 , 0.627671508
64 , 45,590 , 0.621070745
128 , 46,155 , 0.626660770
