1 , 47,591 , 1.350666219
2 , 33,576 , 1.069390492
4 , 41,234 , 1.180426902
8 , 41,202 , 1.176581079
16 , 44,328 , 1.183982175
32 , 38,791 , 1.201421299
64 , 40,113 , 1.131153842
128 , 39,330 , 1.248690890
