1 , 40,975 , 0.056802738
2 , 40,723 , 0.052657437
4 , 40,653 , 0.054391118
8 , 41,571 , 0.054384812
16 , 40,865 , 0.054322058
32 , 41,601 , 0.054500667
64 , 41,252 , 0.054077225
128 , 41,015 , 0.054102500
