1 , 46,894 , 0.939113579
2 , 47,066 , 0.945963876
4 , 46,715 , 0.950448477
8 , 47,439 , 0.956713038
16 , 47,016 , 0.946990821
32 , 45,928 , 0.945980958
64 , 45,946 , 0.950368089
128 , 46,261 , 0.943529192
