1 , 48,443 , 0.534963850
2 , 45,985 , 0.540122550
4 , 47,457 , 0.540695404
8 , 49,461 , 0.542328337
16 , 48,615 , 0.550234565
32 , 48,931 , 0.545760540
64 , 46,614 , 0.542209391
128 , 47,981 , 0.546785998
