1 , 52,599 , 0.870193146
2 , 41,585 , 0.876037923
4 , 49,527 , 0.897312378
8 , 50,731 , 0.858279192
16 , 41,412 , 0.830109477
32 , 53,877 , 0.838924208
64 , 45,461 , 0.799933741
128 , 53,085 , 0.858379174
