1 , 37,609 , 0.150258524
2 , 37,319 , 0.152338962
4 , 36,252 , 0.151269156
8 , 37,585 , 0.152592758
16 , 39,100 , 0.152280092
32 , 35,286 , 0.151550931
64 , 41,045 , 0.152787217
128 , 37,586 , 0.152413784
