1 , 60,189 , 1.585607408
2 , 58,995 , 1.630371033
4 , 67,168 , 1.655846849
8 , 59,235 , 1.621592654
16 , 63,022 , 1.688520518
32 , 54,223 , 1.653075168
64 , 53,390 , 1.647296673
128 , 63,353 , 1.708566218
