1 , 45,630 , 0.125688358
2 , 56,560 , 0.129181733
4 , 57,327 , 0.101950839
8 , 55,723 , 0.134609191
16 , 48,037 , 0.134363237
32 , 52,816 , 0.151499003
64 , 49,162 , 0.132983727
128 , 56,725 , 0.127909573
