1 , 48,393 , 1.194838968
2 , 47,670 , 1.196119491
4 , 47,194 , 1.198816396
8 , 47,422 , 1.190296333
16 , 46,940 , 1.205653128
32 , 45,974 , 1.206824874
64 , 46,374 , 1.201019977
128 , 47,085 , 1.205525727
